TrackID,acousticness,analysis_url,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_sig,valence,TrackName,ArtistName
62,0.9409999847412109,https://api.spotify.com/v1/audio-analysis/2eZl1R7Qx8eWw0VETciBV2,0.4440000057220459,318427,0.16899999976158142,0.8059999942779541,0,0.17499999701976776,-17.95499992,1,0.040699999779462814,119.77300262451172,4,0.035300002,White Lodge,Noah Kahan
63,0.2329999953508377,https://api.spotify.com/v1/audio-analysis/3U7qepFZc64g33P04BFI9X,0.574999988,364545,0.8840000033378601,0.44200000166893005,5,0.7820000052452087,-10.1260004,1,0.3179999887943268,131.99400329589844,4,0.30000001192092896,Beautiful Sun,Olivia Rodrigo
64,0.8949999809265137,https://api.spotify.com/v1/audio-analysis/034eNKaoGX9K2lO2Xv7iq2,0.15700000524520874,573750,0.6340000033378601,0.9760000109672546,7,0.125,-21.42700005,1,0.13899999856948853,107.29000091552734,4,0.037300001829862595,Orenda,Bleachers
65,0.27300000190734863,https://api.spotify.com/v1/audio-analysis/7fGqAJ5pKz9HtIJMwrEwaE,0.38999998569488525,436667,0.43799999356269836,0.8460000157356262,4,0.090499997,-11.61699963,0,0.036400001496076584,120.01100158691406,5,0.0414,Xiucoatl,Taylor Swift
66,0.8539999723434448,https://api.spotify.com/v1/audio-analysis/7nUr6tLBhoqoP3mf9eXdV3,0.17100000381469727,489935,0.3310000002384186,0.7689999938011169,5,0.296999991,-15.34200001,0,0.068999998,178.26699829101562,3,0.091300003,Microvoids (Album Edit),Katy Perry
67,0.010200000368058681,https://api.spotify.com/v1/audio-analysis/5b1xCfc2HxR7oIBtISPtNi,0.3540000021457672,448000,0.8539999723434448,0.057,8,0.068999998,-8.796999931,0,0.36800000071525574,89.99099731445312,4,0.46799999475479126,Fall from the Sky,Noah Kahan
68,0.00531,https://api.spotify.com/v1/audio-analysis/6clCzSNwGNljffPvMAbuHc,0.35499998927116394,224291,0.8209999799728394,0.9200000166893005,1,0.12600000202655792,-8.255999565,0,0.046100002,104.01300048828125,4,0.1420000046491623,Dub Space,Olivia Rodrigo
69,0.00937,https://api.spotify.com/v1/audio-analysis/3OQ6Lz0IJbmOUYyk12b3yz,0.5820000171661377,425439,0.39399999380111694,0.5580000281333923,1,0.10100000351667404,-10.20199966,1,0.064000003,117.88700103759766,5,0.3440000116825104,Yearly,Bleachers
70,0.9399999976158142,https://api.spotify.com/v1/audio-analysis/3iLB2s8nJYFKXTfg5hf4o2,0.058600001,788000,0.0594,0.878000021,1,0.3449999988079071,-28.47800064,1,0.0484,63.39099884033203,4,0.033799998462200165,Yugen,Taylor Swift
71,0.00504,https://api.spotify.com/v1/audio-analysis/1vB0MJ2ABW3stFK5eKMDDb,0.5820000171661377,415987,0.6010000109672546,0.9049999713897705,0,0.20999999344348907,-10.50699997,1,0.030700000002980232,108.01000213623047,4,0.044100001,Winter Sun (feat. Zero Cult),Katy Perry
72,0.3610000014305115,https://api.spotify.com/v1/audio-analysis/3mUv0G9SqTHmpQ2o64SORF,0.10899999737739563,526000,1,0.6919999718666077,10,0.9200000166893005,-10.19999981,0,0.8339999914169312,72.30500030517578,4,0.00491,Coñaripe,Noah Kahan
73,0.5329999923706055,https://api.spotify.com/v1/audio-analysis/51kMYhNL9Gin9itWfae1zn,0.063600004,428061,0.15800000727176666,0.906000018,0,0.073399998,-19.4810009,1,0.040100001,72.26399993896484,3,0.035,Dreamcatcher,Olivia Rodrigo
74,0.5979999899864197,https://api.spotify.com/v1/audio-analysis/6WmcvMjs2EGhBpikLf0QBp,0.1469999998807907,630521,0.4129999876022339,0.9900000095367432,11,0.36000001430511475,-14.42199993,0,0.047400001,137.6909942626953,3,0.038699999,Nomad Dragon Fly,Bleachers
75,0.5400000214576721,https://api.spotify.com/v1/audio-analysis/2RWeXj5jkPsiD0dw7WvIoi,0.675000012,288007,0.5870000123977661,0.8180000185966492,2,0.10000000149011612,-10.30500031,1,0.059799999,180.0260009765625,4,0.15199999511241913,Aelohim Chill,Taylor Swift
76,0.066699997,https://api.spotify.com/v1/audio-analysis/2U8PvfBg4RXKeYC5c7YFly,0.75,323692,0.8009999990463257,0.8230000138282776,4,0.10999999940395355,-9.996999741,0,0.089599997,125.01000213623047,5,0.1809999942779541,Souvenir,Katy Perry
77,0.086800002,https://api.spotify.com/v1/audio-analysis/1JAdW9Iv8v1C1t8wrfmcER,0.6029999852180481,457877,0.7310000061988831,0.8109999895095825,4,0.10199999809265137,-8.338999748,0,0.027799999341368675,127.98899841308594,4,0.17900000512599945,Sopor,Noah Kahan
78,0.1080000028014183,https://api.spotify.com/v1/audio-analysis/2DmqV44xgKxJR1LhxZ3YNv,0.6140000224113464,282353,0.5009999871253967,0.527999997,9,0.11599999666213989,-13.32299995,0,0.035700001,102.01000213623047,4,0.17299999296665192,Somewhere in Paradise,Olivia Rodrigo
79,0.000337,https://api.spotify.com/v1/audio-analysis/2KiHrAOMFI91WoB5IHQWtY,0.7789999842643738,378005,0.9309999942779541,0.8610000014305115,1,0.25099998712539673,-7.40199995,1,0.0385,124.98899841308594,3,0.48899999260902405,Siren Song,Bleachers
80,0.640999973,https://api.spotify.com/v1/audio-analysis/56QhsbDtU6Tzhm2G20IbGo,0.5640000104904175,294497,0.40799999237060547,0.9190000295639038,7,0.1340000033378601,-13.95300007,1,0.053800002,173.98899841308594,4,0.19699999690055847,Splashed,Taylor Swift
81,0.25699999928474426,https://api.spotify.com/v1/audio-analysis/3fDpzmoHtMOqbsTFdkt9iM,0.4620000123977661,409044,0.33899998664855957,0.921999991,9,0.088600002,-16.23200035,0,0.031199999153614044,114.98400115966797,4,0.037799999,Above the Moonlight,Katy Perry
82,0.00427,https://api.spotify.com/v1/audio-analysis/7IP7MINRuaG6LZIOFwr5kj,0.39399999380111694,540080,0.5260000228881836,0.5709999799728394,9,0.1289999932050705,-7.861000061,1,0.031099999323487282,139.95799255371094,4,0.21899999678134918,Languages,Noah Kahan
83,0.8289999961853027,https://api.spotify.com/v1/audio-analysis/4sxQDDOPWO2A6OVGBESrAF,0.23399999737739563,459512,0.39500001072883606,0.8080000281333923,1,0.098700002,-14.02700043,0,0.041200000792741776,111.572998,4,0.036600001,So What Now,Olivia Rodrigo
84,0.11900000274181366,https://api.spotify.com/v1/audio-analysis/3l3js7yH3rxS4Xbi6TOriV,0.5659999847412109,362182,0.6850000023841858,0.859000027,2,0.12300000339746475,-12.25,1,0.032499998807907104,109.97200012207031,4,0.036699999,Ghosts in the Mirror,Bleachers
85,0.031700000166893005,https://api.spotify.com/v1/audio-analysis/0aZEs5t7lvrJvH58jLdAVT,0.8159999847412109,295216,0.33799999952316284,0.7649999856948853,7,0.098899998,-9.321000099,1,0.13600000739097595,170.00999450683594,4,0.5419999957084656,Movies,Taylor Swift
86,0.000448,https://api.spotify.com/v1/audio-analysis/5ISeAYxNUXVmZIJLK4vYuN,0.4650000035762787,311111,0.7149999737739563,0.890999973,9,0.21199999749660492,-11.27200031,0,0.031500001,108.01100158691406,4,0.18299999833106995,Interloper,Katy Perry
87,0.6259999871253967,https://api.spotify.com/v1/audio-analysis/70Iz7QxiexuL6UhcGClaHe,0.6010000109672546,248276,0.5789999961853027,0.8460000157356262,0,0.11100000143051147,-16.29100037,1,0.066699997,173.98599243164062,4,0.5759999752044678,Among the Free,Noah Kahan
88,0.037999999,https://api.spotify.com/v1/audio-analysis/5zByCLSHC3zMiYpodCZHfT,0.8240000009536743,243077,0.4020000100135803,0.8579999804496765,2,0.091700003,-9.258999825,1,0.071500003,78.00499725341797,4,0.6100000143051147,Muruga,Olivia Rodrigo
89,0.047800001,https://api.spotify.com/v1/audio-analysis/6vhtQzPEGpzhkGcJbsN2SS,0.7300000190734863,227200,0.4690000116825104,0.7419999837875366,1,0.096600004,-12.81499958,1,0.034000002,149.98500061035156,4,0.3659999966621399,Metro,Bleachers
90,0.081600003,https://api.spotify.com/v1/audio-analysis/3XA5mTcVxdQbvEibNomoSh,0.23600000143051147,349091,0.4320000112056732,0.7770000100135803,2,0.6539999842643738,-13.44999981,1,0.047699999,93.05799865722656,4,0.0385,Welcome to My Jungle,Taylor Swift
91,0.1379999965429306,https://api.spotify.com/v1/audio-analysis/07f0BAjfHGKtqg00avYr83,0.7300000190734863,299909,0.40400001406669617,0.8790000081062317,7,0.11100000143051147,-19.38400078,1,0.0911,120.01200103759766,4,0.032000002,Shining Soul,Katy Perry
92,8.35999981063651e-06,https://api.spotify.com/v1/audio-analysis/5QG7xZ7PG5n15vbYZOR0XV,0.5789999961853027,288036,0.5479999780654907,0.7829999923706055,7,0.41600000858306885,-13.86900043,0,0.0319,120.01899719238281,4,0.11699999868869781,Bright Spot (Fate Edit),Noah Kahan
93,0.375,https://api.spotify.com/v1/audio-analysis/3E0pGPEItSKoRPSYsxBLSj,0.39899998903274536,291030,0.3580000102519989,0.5699999928474426,10,0.11500000208616257,-11.9829998,0,0.054499998688697815,99.89499664,4,0.2290000021457672,Ambientuplet,Olivia Rodrigo
94,0.9419999718666077,https://api.spotify.com/v1/audio-analysis/1D5bDyVoGFdtx66JQaj93M,0.4440000057220459,49491,0.26100000739097595,0.9700000286102295,5,0.10300000011920929,-17.11599922,1,0.039500001817941666,135.86500549316406,4,0.035799999,Forget,Bleachers
95,0.000481,https://api.spotify.com/v1/audio-analysis/4XNMi8CTUtlw2BZ427Za7K,0.7480000257492065,367842,0.6420000195503235,0.6240000128746033,11,0.4180000126361847,-6.705999851,1,0.048300002,132.0030059814453,4,0.7089999914169312,Mama Und Der Tanzbaer,Taylor Swift
96,0.015900001,https://api.spotify.com/v1/audio-analysis/2Oi9VBKJOtX1QPpxI0PVat,0.7889999747276306,139688,0.7200000286102295,0.00177,6,0.8040000200271606,-7.061999798,0,0.4659999907016754,143.99899291992188,4,0.546999991,FUCK,Katy Perry
97,0.21699999272823334,https://api.spotify.com/v1/audio-analysis/4jCeguq9rMTlbMmPHuO7S3,0.7979999780654907,123298,0.6240000128746033,0,2,0.16599999368190765,-7.668000221,1,0.2930000126361847,147.98800659179688,4,0.5910000205039978,Venom,Noah Kahan
98,0.0612,https://api.spotify.com/v1/audio-analysis/4CHOGhKJj4K1eTu6CODYrw,0.5640000104904175,192341,0.8830000162124634,0.00449,10,0.9210000038146973,-8.468000412,0,0.1289999932050705,131.98500061035156,4,0.5619999766349792,Hymn for the Weekend (Remix Edit),Olivia Rodrigo
99,0.025299999862909317,https://api.spotify.com/v1/audio-analysis/4ukDK0I5kFrPapdgI8m4ms,0.7160000205039978,280453,0.699999988,0.00171,0,0.077699997,-5.565000057,1,0.15700000524520874,131.97500610351562,4,0.625,Can’t Stop the Feeling (Remix),Bleachers
100,0.00152,https://api.spotify.com/v1/audio-analysis/1ak9hapafaq4sVqDluMbvP,0.6100000143051147,233131,0.9139999747276306,0.0041,11,0.27300000190734863,-8.180000305,1,0.11800000071525574,140.00100708007812,4,0.8510000109672546,Say You Won’t Let Go (Remix Edit),Taylor Swift
101,0.000177,https://api.spotify.com/v1/audio-analysis/7Fj6YUZMHTM1ta33DZaW5r,0.5870000123977661,267307,0.8399999737739563,0.082099997,11,0.1459999978542328,-8.791000366,0,0.053100001,132.0310059,4,0.7950000166893005,Something Just Like This (Remix),Katy Perry
